#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,mean,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:20:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:21:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:22:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:23:00Z,0.08333333333333333,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:24:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:25:00Z,0.038461538461538464,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:26:00Z,0.07407407407407407,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:27:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:28:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:29:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:30:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:31:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:32:00Z,0,pm1,luftqualitaet
,,0,2026-06-05T07:47:28.377819893Z,2026-06-05T10:47:28.377819893Z,2026-06-05T09:33:00Z,0,pm1,luftqualitaet
